file_name,source_path,athlete_id,technique,condition,trial,sampling_rate_hz,units_position,units_angle,units_force,units_moment,units_power,number_of_points,number_of_frames,duration_s,number_of_derived_variables,subject_ids,subject_prefixes,tarcza_marker_count,analog_used,signal_avail_RFIN,signal_avail_RTOE,signal_avail_LTOE,signal_avail_RANK,signal_avail_LANK,signal_avail_RHEE,signal_avail_LHEE
2017-03-03-B0388-S04-E02-T01.c3d,atletas\B0388\2017-03-03-B0388-S04\2017-03-03-B0388-S04-E02-T01.c3d,B0388,S04,E02,T01,250.0,mm,deg,N,Nmm,W,195,2163,8.652,74,Tarcza|B0388,Tarcza|B0388,4,0,True,True,True,True,True,True,True
2017-03-03-B0388-S04-E02-T02.c3d,atletas\B0388\2017-03-03-B0388-S04\2017-03-03-B0388-S04-E02-T02.c3d,B0388,S04,E02,T02,250.0,mm,deg,N,Nmm,W,195,2162,8.648,74,Tarcza|B0388,Tarcza|B0388,4,0,True,True,True,True,True,True,True
2017-03-03-B0388-S04-E03-T01.c3d,atletas\B0388\2017-03-03-B0388-S04\2017-03-03-B0388-S04-E03-T01.c3d,B0388,S04,E03,T01,250.0,mm,deg,N,Nmm,W,382,2895,11.58,25,B0388|B0387,B0388|B0387,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S04-E03-T02.c3d,atletas\B0388\2017-03-03-B0388-S04\2017-03-03-B0388-S04-E03-T02.c3d,B0388,S04,E03,T02,250.0,mm,deg,N,Nmm,W,382,2849,11.396,25,B0388|B0387,B0388|B0387,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S04-E03-T03.c3d,atletas\B0388\2017-03-03-B0388-S04\2017-03-03-B0388-S04-E03-T03.c3d,B0388,S04,E03,T03,250.0,mm,deg,N,Nmm,W,382,2349,9.396,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S04-E03-T04.c3d,atletas\B0388\2017-03-03-B0388-S04\2017-03-03-B0388-S04-E03-T04.c3d,B0388,S04,E03,T04,250.0,mm,deg,N,Nmm,W,382,1818,7.272,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S04-E04-T01.c3d,atletas\B0388\2017-03-03-B0388-S04\2017-03-03-B0388-S04-E04-T01.c3d,B0388,S04,E04,T01,250.0,mm,deg,N,Nmm,W,382,1779,7.116,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S04-E04-T02.c3d,atletas\B0388\2017-03-03-B0388-S04\2017-03-03-B0388-S04-E04-T02.c3d,B0388,S04,E04,T02,250.0,mm,deg,N,Nmm,W,382,2165,8.66,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S05-E01-T01.c3d,atletas\B0388\2017-03-03-B0388-S05\2017-03-03-B0388-S05-E01-T01.c3d,B0388,S05,E01,T01,250.0,mm,deg,N,Nmm,W,191,2125,8.5,74,B0388,B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S05-E01-T02.c3d,atletas\B0388\2017-03-03-B0388-S05\2017-03-03-B0388-S05-E01-T02.c3d,B0388,S05,E01,T02,250.0,mm,deg,N,Nmm,W,195,3274,13.096,74,Tarcza|B0388,Tarcza|B0388,4,0,True,True,True,True,True,True,True
2017-03-03-B0388-S05-E02-T01.c3d,atletas\B0388\2017-03-03-B0388-S05\2017-03-03-B0388-S05-E02-T01.c3d,B0388,S05,E02,T01,250.0,mm,deg,N,Nmm,W,191,2728,10.912,74,B0388,B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S05-E02-T02.c3d,atletas\B0388\2017-03-03-B0388-S05\2017-03-03-B0388-S05-E02-T02.c3d,B0388,S05,E02,T02,250.0,mm,deg,N,Nmm,W,195,2594,10.376,74,Tarcza|B0388,Tarcza|B0388,4,0,True,True,True,True,True,True,True
2017-03-03-B0388-S05-E03-T01.c3d,atletas\B0388\2017-03-03-B0388-S05\2017-03-03-B0388-S05-E03-T01.c3d,B0388,S05,E03,T01,250.0,mm,deg,N,Nmm,W,382,3408,13.632,25,B0388|B0387,B0388|B0387,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S05-E03-T02.c3d,atletas\B0388\2017-03-03-B0388-S05\2017-03-03-B0388-S05-E03-T02.c3d,B0388,S05,E03,T02,250.0,mm,deg,N,Nmm,W,382,2783,11.132,25,B0388|B0387,B0388|B0387,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S05-E03-T03.c3d,atletas\B0388\2017-03-03-B0388-S05\2017-03-03-B0388-S05-E03-T03.c3d,B0388,S05,E03,T03,250.0,mm,deg,N,Nmm,W,382,2017,8.068,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S05-E03-T04.c3d,atletas\B0388\2017-03-03-B0388-S05\2017-03-03-B0388-S05-E03-T04.c3d,B0388,S05,E03,T04,250.0,mm,deg,N,Nmm,W,382,2042,8.168,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S05-E04-T01.c3d,atletas\B0388\2017-03-03-B0388-S05\2017-03-03-B0388-S05-E04-T01.c3d,B0388,S05,E04,T01,250.0,mm,deg,N,Nmm,W,382,2261,9.044,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S05-E04-T02.c3d,atletas\B0388\2017-03-03-B0388-S05\2017-03-03-B0388-S05-E04-T02.c3d,B0388,S05,E04,T02,250.0,mm,deg,N,Nmm,W,382,2664,10.656,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0389-S01-E01-T01.c3d,atletas\B0389\2017-03-03-B0389-S01\2017-03-03-B0389-S01-E01-T01.c3d,B0389,S01,E01,T01,250.0,mm,deg,N,Nmm,W,191,1468,5.872,74,B0389,B0389,0,0,True,True,True,True,True,True,True
2017-03-03-B0389-S01-E01-T02.c3d,atletas\B0389\2017-03-03-B0389-S01\2017-03-03-B0389-S01-E01-T02.c3d,B0389,S01,E01,T02,250.0,mm,deg,N,Nmm,W,191,1258,5.032,74,B0389,B0389,0,0,True,True,True,True,True,True,True
2017-03-03-B0389-S01-E02-T01.c3d,atletas\B0389\2017-03-03-B0389-S01\2017-03-03-B0389-S01-E02-T01.c3d,B0389,S01,E02,T01,250.0,mm,deg,N,Nmm,W,195,1577,6.308,74,Tarcza|B0389,Tarcza|B0389,4,0,True,True,True,True,True,True,True
2017-03-03-B0389-S01-E02-T02.c3d,atletas\B0389\2017-03-03-B0389-S01\2017-03-03-B0389-S01-E02-T02.c3d,B0389,S01,E02,T02,250.0,mm,deg,N,Nmm,W,195,1398,5.592,74,Tarcza|B0389,Tarcza|B0389,4,0,True,True,True,True,True,True,True
2017-03-03-B0389-S01-E03-T01.c3d,atletas\B0389\2017-03-03-B0389-S01\2017-03-03-B0389-S01-E03-T01.c3d,B0389,S01,E03,T01,250.0,mm,deg,N,Nmm,W,382,2150,8.6,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0389-S01-E03-T02.c3d,atletas\B0389\2017-03-03-B0389-S01\2017-03-03-B0389-S01-E03-T02.c3d,B0389,S01,E03,T02,250.0,mm,deg,N,Nmm,W,382,2138,8.552,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0389-S01-E04-T01.c3d,atletas\B0389\2017-03-03-B0389-S01\2017-03-03-B0389-S01-E04-T01.c3d,B0389,S01,E04,T01,250.0,mm,deg,N,Nmm,W,382,2247,8.988,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0389-S01-E04-T02.c3d,atletas\B0389\2017-03-03-B0389-S01\2017-03-03-B0389-S01-E04-T02.c3d,B0389,S01,E04,T02,250.0,mm,deg,N,Nmm,W,382,1499,5.996,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0389-S02-E01-T01.c3d,atletas\B0389\2017-03-03-B0389-S02\2017-03-03-B0389-S02-E01-T01.c3d,B0389,S02,E01,T01,250.0,mm,deg,N,Nmm,W,191,1829,7.316,74,B0389,B0389,0,0,True,True,True,True,True,True,True
2017-03-03-B0389-S02-E01-T02.c3d,atletas\B0389\2017-03-03-B0389-S02\2017-03-03-B0389-S02-E01-T02.c3d,B0389,S02,E01,T02,250.0,mm,deg,N,Nmm,W,191,1504,6.016,74,B0389,B0389,0,0,True,True,True,True,True,True,True
2017-03-03-B0389-S02-E02-T01.c3d,atletas\B0389\2017-03-03-B0389-S02\2017-03-03-B0389-S02-E02-T01.c3d,B0389,S02,E02,T01,250.0,mm,deg,N,Nmm,W,195,1643,6.572,74,Tarcza|B0389,Tarcza|B0389,4,0,True,True,True,True,True,True,True
2017-03-03-B0389-S02-E02-T02.c3d,atletas\B0389\2017-03-03-B0389-S02\2017-03-03-B0389-S02-E02-T02.c3d,B0389,S02,E02,T02,250.0,mm,deg,N,Nmm,W,195,1463,5.852,74,Tarcza|B0389,Tarcza|B0389,4,0,True,True,True,True,True,True,True
2017-03-03-B0389-S02-E03-T01.c3d,atletas\B0389\2017-03-03-B0389-S02\2017-03-03-B0389-S02-E03-T01.c3d,B0389,S02,E03,T01,250.0,mm,deg,N,Nmm,W,382,2152,8.608,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0389-S02-E03-T02.c3d,atletas\B0389\2017-03-03-B0389-S02\2017-03-03-B0389-S02-E03-T02.c3d,B0389,S02,E03,T02,250.0,mm,deg,N,Nmm,W,382,1906,7.624,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0389-S02-E04-T01.c3d,atletas\B0389\2017-03-03-B0389-S02\2017-03-03-B0389-S02-E04-T01.c3d,B0389,S02,E04,T01,250.0,mm,deg,N,Nmm,W,382,1952,7.808,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0389-S02-E04-T02.c3d,atletas\B0389\2017-03-03-B0389-S02\2017-03-03-B0389-S02-E04-T02.c3d,B0389,S02,E04,T02,250.0,mm,deg,N,Nmm,W,382,1794,7.176,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0389-S03-E01-T01.c3d,atletas\B0389\2017-03-03-B0389-S03\2017-03-03-B0389-S03-E01-T01.c3d,B0389,S03,E01,T01,250.0,mm,deg,N,Nmm,W,191,1497,5.988,74,B0389,B0389,0,0,True,True,True,True,True,True,True
2017-03-03-B0389-S03-E01-T02.c3d,atletas\B0389\2017-03-03-B0389-S03\2017-03-03-B0389-S03-E01-T02.c3d,B0389,S03,E01,T02,250.0,mm,deg,N,Nmm,W,191,1448,5.792,74,B0389,B0389,0,0,True,True,True,True,True,True,True
2017-03-03-B0389-S03-E02-T01.c3d,atletas\B0389\2017-03-03-B0389-S03\2017-03-03-B0389-S03-E02-T01.c3d,B0389,S03,E02,T01,250.0,mm,deg,N,Nmm,W,195,1383,5.532,74,Tarcza|B0389,Tarcza|B0389,4,0,True,True,True,True,True,True,True
2017-03-03-B0389-S03-E02-T02.c3d,atletas\B0389\2017-03-03-B0389-S03\2017-03-03-B0389-S03-E02-T02.c3d,B0389,S03,E02,T02,250.0,mm,deg,N,Nmm,W,195,1378,5.512,74,Tarcza|B0389,Tarcza|B0389,4,0,True,True,True,True,True,True,True
2017-03-03-B0389-S03-E03-T01.c3d,atletas\B0389\2017-03-03-B0389-S03\2017-03-03-B0389-S03-E03-T01.c3d,B0389,S03,E03,T01,250.0,mm,deg,N,Nmm,W,382,2167,8.668,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0389-S03-E03-T02.c3d,atletas\B0389\2017-03-03-B0389-S03\2017-03-03-B0389-S03-E03-T02.c3d,B0389,S03,E03,T02,250.0,mm,deg,N,Nmm,W,382,2262,9.048,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0389-S03-E04-T01.c3d,atletas\B0389\2017-03-03-B0389-S03\2017-03-03-B0389-S03-E04-T01.c3d,B0389,S03,E04,T01,250.0,mm,deg,N,Nmm,W,382,1982,7.928,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0389-S03-E04-T02.c3d,atletas\B0389\2017-03-03-B0389-S03\2017-03-03-B0389-S03-E04-T02.c3d,B0389,S03,E04,T02,250.0,mm,deg,N,Nmm,W,382,2300,9.2,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0389-S04-E01-T01.c3d,atletas\B0389\2017-03-03-B0389-S04\2017-03-03-B0389-S04-E01-T01.c3d,B0389,S04,E01,T01,250.0,mm,deg,N,Nmm,W,191,1563,6.252,74,B0389,B0389,0,0,True,True,True,True,True,True,True
2017-03-03-B0389-S04-E01-T02.c3d,atletas\B0389\2017-03-03-B0389-S04\2017-03-03-B0389-S04-E01-T02.c3d,B0389,S04,E01,T02,250.0,mm,deg,N,Nmm,W,191,1809,7.236,74,B0389,B0389,0,0,True,True,True,True,True,True,True
2017-03-03-B0389-S04-E02-T01.c3d,atletas\B0389\2017-03-03-B0389-S04\2017-03-03-B0389-S04-E02-T01.c3d,B0389,S04,E02,T01,250.0,mm,deg,N,Nmm,W,195,2004,8.016,74,Tarcza|B0389,Tarcza|B0389,4,0,True,True,True,True,True,True,True
2017-03-03-B0389-S04-E02-T02.c3d,atletas\B0389\2017-03-03-B0389-S04\2017-03-03-B0389-S04-E02-T02.c3d,B0389,S04,E02,T02,250.0,mm,deg,N,Nmm,W,195,1828,7.312,74,Tarcza|B0389,Tarcza|B0389,4,0,True,True,True,True,True,True,True
2017-03-03-B0389-S04-E03-T01.c3d,atletas\B0389\2017-03-03-B0389-S04\2017-03-03-B0389-S04-E03-T01.c3d,B0389,S04,E03,T01,250.0,mm,deg,N,Nmm,W,382,1779,7.116,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0389-S04-E03-T02.c3d,atletas\B0389\2017-03-03-B0389-S04\2017-03-03-B0389-S04-E03-T02.c3d,B0389,S04,E03,T02,250.0,mm,deg,N,Nmm,W,382,2165,8.66,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0389-S04-E04-T01.c3d,atletas\B0389\2017-03-03-B0389-S04\2017-03-03-B0389-S04-E04-T01.c3d,B0389,S04,E04,T01,250.0,mm,deg,N,Nmm,W,382,2349,9.396,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0389-S04-E04-T02.c3d,atletas\B0389\2017-03-03-B0389-S04\2017-03-03-B0389-S04-E04-T02.c3d,B0389,S04,E04,T02,250.0,mm,deg,N,Nmm,W,382,1818,7.272,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0389-S05-E01-T01.c3d,atletas\B0389\2017-03-03-B0389-S05\2017-03-03-B0389-S05-E01-T01.c3d,B0389,S05,E01,T01,250.0,mm,deg,N,Nmm,W,191,2199,8.796,74,B0389,B0389,0,0,True,True,True,True,True,True,True
2017-03-03-B0389-S05-E01-T02.c3d,atletas\B0389\2017-03-03-B0389-S05\2017-03-03-B0389-S05-E01-T02.c3d,B0389,S05,E01,T02,250.0,mm,deg,N,Nmm,W,191,1720,6.88,74,B0389,B0389,0,0,True,True,True,True,True,True,True
2017-03-03-B0389-S05-E02-T01.c3d,atletas\B0389\2017-03-03-B0389-S05\2017-03-03-B0389-S05-E02-T01.c3d,B0389,S05,E02,T01,250.0,mm,deg,N,Nmm,W,195,1882,7.528,74,Tarcza|B0389,Tarcza|B0389,4,0,True,True,True,True,True,True,True
2017-03-03-B0389-S05-E02-T02.c3d,atletas\B0389\2017-03-03-B0389-S05\2017-03-03-B0389-S05-E02-T02.c3d,B0389,S05,E02,T02,250.0,mm,deg,N,Nmm,W,195,1969,7.876,74,Tarcza|B0389,Tarcza|B0389,4,0,True,True,True,True,True,True,True
2017-03-03-B0389-S05-E03-T01.c3d,atletas\B0389\2017-03-03-B0389-S05\2017-03-03-B0389-S05-E03-T01.c3d,B0389,S05,E03,T01,250.0,mm,deg,N,Nmm,W,382,2261,9.044,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0389-S05-E03-T02.c3d,atletas\B0389\2017-03-03-B0389-S05\2017-03-03-B0389-S05-E03-T02.c3d,B0389,S05,E03,T02,250.0,mm,deg,N,Nmm,W,382,2664,10.656,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0389-S05-E04-T01.c3d,atletas\B0389\2017-03-03-B0389-S05\2017-03-03-B0389-S05-E04-T01.c3d,B0389,S05,E04,T01,250.0,mm,deg,N,Nmm,W,382,2017,8.068,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0389-S05-E04-T02.c3d,atletas\B0389\2017-03-03-B0389-S05\2017-03-03-B0389-S05-E04-T02.c3d,B0389,S05,E04,T02,250.0,mm,deg,N,Nmm,W,382,2042,8.168,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-07-B0391-S01-E01-T01.c3d,atletas\B0391\2017-03-07-B0391-S01\2017-03-07-B0391-S01-E01-T01.c3d,B0391,S01,E01,T01,250.0,mm,deg,N,Nmm,W,191,5841,23.364,74,B0391,B0391,0,28,True,True,True,True,True,True,True
2017-03-07-B0391-S01-E01-T02.c3d,atletas\B0391\2017-03-07-B0391-S01\2017-03-07-B0391-S01-E01-T02.c3d,B0391,S01,E01,T02,250.0,mm,deg,N,Nmm,W,191,2468,9.872,74,B0391,B0391,0,28,True,True,True,True,True,True,True
2017-03-07-B0391-S01-E02-T01.c3d,atletas\B0391\2017-03-07-B0391-S01\2017-03-07-B0391-S01-E02-T01.c3d,B0391,S01,E02,T01,250.0,mm,deg,N,Nmm,W,195,2606,10.424,74,Tarcza|B0391,Tarcza|B0391,4,28,True,True,True,True,True,True,True
2017-03-07-B0391-S01-E02-T02.c3d,atletas\B0391\2017-03-07-B0391-S01\2017-03-07-B0391-S01-E02-T02.c3d,B0391,S01,E02,T02,250.0,mm,deg,N,Nmm,W,195,2483,9.932,74,Tarcza|B0391,Tarcza|B0391,4,28,True,True,True,True,True,True,True
2017-03-07-B0391-S01-E03-T03.c3d,atletas\B0391\2017-03-07-B0391-S01\2017-03-07-B0391-S01-E03-T03.c3d,B0391,S01,E03,T03,250.0,mm,deg,N,Nmm,W,382,2167,8.668,25,B0392|B0391,B0392|B0391,0,28,True,True,True,True,True,True,True
2017-03-07-B0391-S01-E03-T04.c3d,atletas\B0391\2017-03-07-B0391-S01\2017-03-07-B0391-S01-E03-T04.c3d,B0391,S01,E03,T04,250.0,mm,deg,N,Nmm,W,382,1751,7.004,25,B0392|B0391,B0392|B0391,0,28,True,True,True,True,True,True,True
2017-03-07-B0391-S01-E04-T01.c3d,atletas\B0391\2017-03-07-B0391-S01\2017-03-07-B0391-S01-E04-T01.c3d,B0391,S01,E04,T01,250.0,mm,deg,N,Nmm,W,382,3629,14.516,25,B0391|B0392,B0391|B0392,0,28,True,True,True,True,True,True,True
2017-03-07-B0391-S01-E04-T02.c3d,atletas\B0391\2017-03-07-B0391-S01\2017-03-07-B0391-S01-E04-T02.c3d,B0391,S01,E04,T02,250.0,mm,deg,N,Nmm,W,382,2050,8.2,25,B0392|B0391,B0392|B0391,0,28,True,True,True,True,True,True,True
2017-03-07-B0391-S02-E01-T01.c3d,atletas\B0391\2017-03-07-B0391-S02\2017-03-07-B0391-S02-E01-T01.c3d,B0391,S02,E01,T01,250.0,mm,deg,N,Nmm,W,191,2385,9.54,74,B0391,B0391,0,28,True,True,True,True,True,True,True
2017-03-07-B0391-S02-E01-T02.c3d,atletas\B0391\2017-03-07-B0391-S02\2017-03-07-B0391-S02-E01-T02.c3d,B0391,S02,E01,T02,250.0,mm,deg,N,Nmm,W,191,2623,10.492,74,B0391,B0391,0,28,True,True,True,True,True,True,True
2017-03-07-B0391-S02-E02-T01.c3d,atletas\B0391\2017-03-07-B0391-S02\2017-03-07-B0391-S02-E02-T01.c3d,B0391,S02,E02,T01,250.0,mm,deg,N,Nmm,W,195,2556,10.224,74,Tarcza|B0391,Tarcza|B0391,4,28,True,True,True,True,True,True,True
2017-03-07-B0391-S02-E02-T02.c3d,atletas\B0391\2017-03-07-B0391-S02\2017-03-07-B0391-S02-E02-T02.c3d,B0391,S02,E02,T02,250.0,mm,deg,N,Nmm,W,195,3059,12.236,74,Tarcza|B0391,Tarcza|B0391,4,28,True,True,True,True,True,True,True
2017-03-07-B0391-S02-E03-T03.c3d,atletas\B0391\2017-03-07-B0391-S02\2017-03-07-B0391-S02-E03-T03.c3d,B0391,S02,E03,T03,250.0,mm,deg,N,Nmm,W,382,3821,15.284,25,B0392|B0391,B0392|B0391,0,28,True,True,True,True,True,True,True
2017-03-07-B0391-S02-E03-T04.c3d,atletas\B0391\2017-03-07-B0391-S02\2017-03-07-B0391-S02-E03-T04.c3d,B0391,S02,E03,T04,250.0,mm,deg,N,Nmm,W,382,2453,9.812,25,B0392|B0391,B0392|B0391,0,28,True,True,True,True,True,True,True
2017-03-07-B0391-S02-E04-T01.c3d,atletas\B0391\2017-03-07-B0391-S02\2017-03-07-B0391-S02-E04-T01.c3d,B0391,S02,E04,T01,250.0,mm,deg,N,Nmm,W,382,2663,10.652,25,B0392|B0391,B0392|B0391,0,28,True,True,True,True,True,True,True
2017-03-07-B0391-S02-E04-T02.c3d,atletas\B0391\2017-03-07-B0391-S02\2017-03-07-B0391-S02-E04-T02.c3d,B0391,S02,E04,T02,250.0,mm,deg,N,Nmm,W,382,3415,13.66,25,B0392|B0391,B0392|B0391,0,28,True,True,True,True,True,True,True
2017-03-07-B0391-S03-E01-T01.c3d,atletas\B0391\2017-03-07-B0391-S03\2017-03-07-B0391-S03-E01-T01.c3d,B0391,S03,E01,T01,250.0,mm,deg,N,Nmm,W,191,2602,10.408,74,B0391,B0391,0,28,True,True,True,True,True,True,True
2017-03-07-B0391-S03-E01-T02.c3d,atletas\B0391\2017-03-07-B0391-S03\2017-03-07-B0391-S03-E01-T02.c3d,B0391,S03,E01,T02,250.0,mm,deg,N,Nmm,W,191,2532,10.128,74,B0391,B0391,0,28,True,True,True,True,True,True,True
2017-03-07-B0391-S03-E02-T01.c3d,atletas\B0391\2017-03-07-B0391-S03\2017-03-07-B0391-S03-E02-T01.c3d,B0391,S03,E02,T01,250.0,mm,deg,N,Nmm,W,195,2375,9.5,74,Tarcza|B0391,Tarcza|B0391,4,28,True,True,True,True,True,True,True
2017-03-07-B0391-S03-E02-T02.c3d,atletas\B0391\2017-03-07-B0391-S03\2017-03-07-B0391-S03-E02-T02.c3d,B0391,S03,E02,T02,250.0,mm,deg,N,Nmm,W,195,2235,8.94,74,Tarcza|B0391,Tarcza|B0391,4,28,True,True,True,True,True,True,True
2017-03-07-B0391-S03-E03-T03.c3d,atletas\B0391\2017-03-07-B0391-S03\2017-03-07-B0391-S03-E03-T03.c3d,B0391,S03,E03,T03,250.0,mm,deg,N,Nmm,W,382,2333,9.332,25,B0392|B0391,B0392|B0391,0,28,True,True,True,True,True,True,True
2017-03-07-B0391-S03-E03-T04.c3d,atletas\B0391\2017-03-07-B0391-S03\2017-03-07-B0391-S03-E03-T04.c3d,B0391,S03,E03,T04,250.0,mm,deg,N,Nmm,W,382,2340,9.36,25,B0392|B0391,B0392|B0391,0,28,True,True,True,True,True,True,True
2017-03-07-B0391-S03-E04-T01.c3d,atletas\B0391\2017-03-07-B0391-S03\2017-03-07-B0391-S03-E04-T01.c3d,B0391,S03,E04,T01,250.0,mm,deg,N,Nmm,W,382,2494,9.976,25,B0392|B0391,B0392|B0391,0,28,True,True,True,True,True,True,True
2017-03-07-B0391-S03-E04-T02.c3d,atletas\B0391\2017-03-07-B0391-S03\2017-03-07-B0391-S03-E04-T02.c3d,B0391,S03,E04,T02,250.0,mm,deg,N,Nmm,W,382,2397,9.588,25,B0392|B0391,B0392|B0391,0,28,True,True,True,True,True,True,True
2017-03-07-B0391-S04-E01-T01.c3d,atletas\B0391\2017-03-07-B0391-S04\2017-03-07-B0391-S04-E01-T01.c3d,B0391,S04,E01,T01,250.0,mm,deg,N,Nmm,W,191,3149,12.596,74,B0391,B0391,0,28,True,True,True,True,True,True,True
2017-03-07-B0391-S04-E01-T02.c3d,atletas\B0391\2017-03-07-B0391-S04\2017-03-07-B0391-S04-E01-T02.c3d,B0391,S04,E01,T02,250.0,mm,deg,N,Nmm,W,191,3092,12.368,74,B0391,B0391,0,28,True,True,True,True,True,True,True
2017-03-07-B0391-S04-E02-T01.c3d,atletas\B0391\2017-03-07-B0391-S04\2017-03-07-B0391-S04-E02-T01.c3d,B0391,S04,E02,T01,250.0,mm,deg,N,Nmm,W,195,2595,10.38,74,Tarcza|B0391,Tarcza|B0391,4,28,True,True,True,True,True,True,True
2017-03-07-B0391-S04-E02-T02.c3d,atletas\B0391\2017-03-07-B0391-S04\2017-03-07-B0391-S04-E02-T02.c3d,B0391,S04,E02,T02,250.0,mm,deg,N,Nmm,W,195,2610,10.44,74,Tarcza|B0391,Tarcza|B0391,4,28,True,True,True,True,True,True,True
2017-03-07-B0391-S04-E03-T03.c3d,atletas\B0391\2017-03-07-B0391-S04\2017-03-07-B0391-S04-E03-T03.c3d,B0391,S04,E03,T03,250.0,mm,deg,N,Nmm,W,382,3773,15.092,25,B0392|B0391,B0392|B0391,0,28,True,True,True,True,True,True,True
2017-03-07-B0391-S04-E03-T04.c3d,atletas\B0391\2017-03-07-B0391-S04\2017-03-07-B0391-S04-E03-T04.c3d,B0391,S04,E03,T04,250.0,mm,deg,N,Nmm,W,382,2899,11.596,25,B0392|B0391,B0392|B0391,0,28,True,True,True,True,True,True,True
2017-03-07-B0391-S04-E04-T01.c3d,atletas\B0391\2017-03-07-B0391-S04\2017-03-07-B0391-S04-E04-T01.c3d,B0391,S04,E04,T01,250.0,mm,deg,N,Nmm,W,382,2584,10.336,25,B0392|B0391,B0392|B0391,0,28,True,True,True,True,True,True,True
2017-03-07-B0391-S04-E04-T02.c3d,atletas\B0391\2017-03-07-B0391-S04\2017-03-07-B0391-S04-E04-T02.c3d,B0391,S04,E04,T02,250.0,mm,deg,N,Nmm,W,382,2469,9.876,25,B0392|B0391,B0392|B0391,0,28,True,True,True,True,True,True,True
2017-03-07-B0391-S05-E01-T01.c3d,atletas\B0391\2017-03-07-B0391-S05\2017-03-07-B0391-S05-E01-T01.c3d,B0391,S05,E01,T01,250.0,mm,deg,N,Nmm,W,191,3684,14.736,74,B0391,B0391,0,28,True,True,True,True,True,True,True
2017-03-07-B0391-S05-E01-T02.c3d,atletas\B0391\2017-03-07-B0391-S05\2017-03-07-B0391-S05-E01-T02.c3d,B0391,S05,E01,T02,250.0,mm,deg,N,Nmm,W,191,3395,13.58,74,B0391,B0391,0,28,True,True,True,True,True,True,True
2017-03-07-B0391-S05-E02-T01.c3d,atletas\B0391\2017-03-07-B0391-S05\2017-03-07-B0391-S05-E02-T01.c3d,B0391,S05,E02,T01,250.0,mm,deg,N,Nmm,W,195,3595,14.38,74,Tarcza|B0391,Tarcza|B0391,4,28,True,True,True,True,True,True,True
2017-03-07-B0391-S05-E02-T02.c3d,atletas\B0391\2017-03-07-B0391-S05\2017-03-07-B0391-S05-E02-T02.c3d,B0391,S05,E02,T02,250.0,mm,deg,N,Nmm,W,195,4100,16.4,74,Tarcza|B0391,Tarcza|B0391,4,28,True,True,True,True,True,True,True
